SQ,HYUI100082A,Hyundai,i10,1.2 MPI 87 Tecno Edition 5p,Urbanos,P,Hatchback,Activo,5,5,0,Gasolina (Sin plomo),1248,87,6000,64,6000,121,4000,4,1,2,71,78,8,10,5,En línea,Delantero ,Transversal,4,,,Sí,Catalizador regulado,-,5,175,12,1,0,EURO 6d-Temp,125,0,Inyección multipunto,5,Manual,Independiente,Torsion Beam,Delantera,Discos ventilados,Discos,175/65R14T,175/65R14T,No,40,3665,1660,1500,2385,1450,941,252,1046,0/0,0/0,0/0,509,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,20000,1,2014,4,79,80,71,HYUI10HB-516E1,2019,2016,-,South Korea,Tecno,11779,17,576,61,2549,23,360,15265,1,,No change - new pricelist date,Rueda emergencia,04/11/2019,,,,,,,,,
SQ,HYUI100083A,Hyundai,i10,1.2 MPI 87 Tecno Edition 5p Aut.,Urbanos,P,Hatchback,Activo,5,5,0,Gasolina (Sin plomo),1248,87,6000,64,6000,121,4000,4,1,2,71,78,8,10,5,En línea,Delantero ,Transversal,4,,,Sí,Catalizador regulado,-,5,166,13,8,0,EURO 6d-Temp,141,0,Inyección multipunto,4,Automatica,Independiente,Torsion Beam,Delantera,Discos ventilados,Discos,175/65R14S,175/65R14S,No,40,3665,1660,1500,2385,1455,961,252,1046,0/0,0/0,0/0,494,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,20000,1,2014,4,79,80,71,HYUI10HB-516E1,2019,2016,-,South Korea,Tecno,12773,2,623,83,2757,97,360,16515,,No change - new pricelist date,Rueda emergencia,04/11/2019,,,,,,,,,,
SQ,PEU3T80287A,Peugeot,3008,Hybrid 1.6 225 GT Line 5p S/S e-EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Híbrido: Gasolina/Plug In,1598,225,0,165,0,0,0,4,1,6,77,85,8,10,2,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,0,0,0,EURO 6d-Temp,49,2,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,225/55R18H,225/55R18H,No,0,4447,1841,1624,2675,0,0,0,0,915/912,1493/1484,816/0,0,0,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,37262,54,0,7870,66,216,8,45350,,No change - new pricelist date,Kit reparación pinchazo,01/12/2019,,,,,,,,,,
SQ,PEU3T80288A,Peugeot,3008,Hybrid 1.6 300 GT Line 5p S/S e-EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Híbrido: Gasolina/Plug In,1598,300,0,221,0,0,0,4,1,6,77,85,8,10,2,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,235,5,9,0,EURO 6d-Temp,34,1,5,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,225/55R18H,225/55R18H,No,0,4447,1841,1624,2675,0,0,0,0,915/912,1493/1484,816/0,0,0,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,41807,99,0,8825,21,216,8,50850,,No change - new pricelist date,Kit reparación pinchazo,01/12/2019,,,,,,,,,
SQ,PEU3T80289A,Peugeot,3008,Hybrid 1.6 225 GT 5p S/S e-EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Híbrido: Gasolina/Plug In,1598,225,0,165,0,0,0,4,1,6,77,85,8,10,2,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,0,0,0,EURO 6d-Temp,49,2,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,205/55R19V,205/55R19V,No,0,4447,1841,1624,2675,0,0,0,0,915/912,1493/1484,816/0,0,0,974,0,0,N/A,Ilimitada,2,-/-,-/-,30000,1,2016,5,86,85,67,PEU3T8UF-516E2,2019,2016,-,France,GT,38626,18,0,8157,2,216,8,47000,,No change - new pricelist date,Kit reparación pinchazo,01/12/2019,,,,,,,,,,
SQ,PEU3T80290A,Peugeot,3008,Hybrid 1.6 300 GT 5p S/S e-EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Híbrido: Gasolina/Plug In,1598,300,0,221,0,0,0,4,1,6,77,85,8,10,2,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,235,5,9,0,EURO 6d-Temp,34,1,5,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,205/55R19V,205/55R19V,No,0,4447,1841,1624,2675,0,0,0,0,915/912,1493/1484,816/0,0,0,974,0,0,N/A,Ilimitada,2,-/-,-/-,30000,1,2016,5,86,85,67,PEU3T8UF-516E2,2019,2016,-,France,GT,43171,63,0,9111,57,216,8,52500,,No change - new pricelist date,Kit reparación pinchazo,01/12/2019,,,,,,,,,
SQ,PEU3T80291A,Peugeot,3008,1.2 PureTech 130 Active 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,197,0,0,Euro 6d,112,5,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,53,4447,1841,1624,2675,1940,1395,520,1482,915/912,1493/1484,816/0,545,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Active,24948,49,0,5284,71,216,8,30450,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80292A,Peugeot,3008,1.2 PureTech 130 Active 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,188,0,0,Euro 6d,114,5,3,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,53,4447,1841,1624,2675,1910,1325,520,1482,915/912,1493/1484,816/0,585,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Active,23130,31,0,4902,89,216,8,28250,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80293A,Peugeot,3008,1.5 BlueHDi 130 Active 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,104,4,2,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,53,4447,1841,1624,2675,1980,1492,520,1482,915/912,1493/1484,816/0,488,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Active,23956,75,0,5076,45,216,8,29250,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80294A,Peugeot,3008,1.5 BlueHDi 130 Active 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,101,4,1,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,53,4447,1841,1624,2675,2000,1505,520,1482,915/912,1493/1484,816/0,495,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Active,25774,94,0,5458,27,216,8,31450,1,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,
SQ,PEU3T80295A,Peugeot,3008,1.2 PureTech 130 Allure 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,197,0,0,Euro 6d,112,5,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1940,1395,520,1482,915/912,1493/1484,816/0,545,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Allure,26807,99,0,5675,21,216,8,32700,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80296A,Peugeot,3008,1.2 PureTech 130 Allure 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,188,0,0,Euro 6d,115,5,3,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1910,1325,520,1482,915/912,1493/1484,816/0,585,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Allure,24989,81,0,5293,39,216,8,30500,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80297A,Peugeot,3008,1.5 BlueHDi 130 Allure 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,103,4,1,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,2000,1505,520,1482,915/912,1493/1484,816/0,495,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Allure,27634,44,0,5848,76,216,8,33700,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80298A,Peugeot,3008,1.5 BlueHDi 130 Allure 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,106,4,3,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1980,1492,520,1482,915/912,1493/1484,816/0,488,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Allure,25816,26,0,5466,94,216,8,31500,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80299A,Peugeot,3008,1.2 PureTech 130 GT Line 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,197,0,0,Euro 6d,113,5,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1940,1395,520,1482,915/912,1493/1484,816/0,545,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,28584,85,0,6048,35,216,8,34850,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80300A,Peugeot,3008,1.2 PureTech 130 GT Line 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,188,0,0,Euro 6d,115,5,3,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1910,1325,520,1482,915/912,1493/1484,816/0,585,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,26766,67,0,5666,53,216,8,32650,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80301A,Peugeot,3008,1.6 PureTech 180 GT Line 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1598,181,5500,133,5500,250,1650,4,1,6,77,85,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,219,0,0,EURO 6d-Temp,131,5,8,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1970,1505,520,1482,915/912,1493/1484,816/0,465,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,28729,52,1374,95,6078,73,216,8,36400,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,
SQ,PEU3T80302A,Peugeot,3008,1.5 BlueHDi 130 GT Line 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,103,4,1,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,2000,1505,520,1482,915/912,1493/1484,816/0,495,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,29411,3,0,6221,9,216,8,35850,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80303A,Peugeot,3008,1.5 BlueHDi 130 GT Line 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,192,0,0,EURO 6d-Temp,106,4,3,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,53,4447,1841,1624,2675,1980,1492,520,1482,915/912,1493/1484,816/0,488,1861,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,GT Line                       ,27593,12,0,5840,8,216,8,33650,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,
SQ,PEU3T80304A,Peugeot,3008,2.0 BlueHDi 180 GT 5p S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Diesel,1997,180,3750,133,3750,400,2000,4,2,85,88,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,4,215,0,0,EURO 6d-Temp,125,4,9,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,205/55R19V,205/55R19V,No,53,4447,1841,1624,2675,2090,1555,520,1482,847/843,1493/1484,816/0,535,1861,871,0,0,N/A,Ilimitada,2,-/-,-/-,30000,1,2016,5,86,85,67,PEU3T8UF-516E2,2019,2016,-,France,GT,31671,87,1514,71,6696,62,216,8,40100,,New version,Kit reparación pinchazo,01/12/2019,,,,,,,,,,,,
SQ,HYUTUC0191A,Hyundai,Tucson,1.6 GDi 131 SLE 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,132,6300,97,6300,161,4850,4,1,6,77,85,44,11,En línea,Delantero ,Transversal,4,,,Sí,Catalizador regulado,-,5,182,11,5,0,EURO 6d-Temp,162,0,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/60R17H,225/60R17H,No,62,4480,1850,1645,2670,2030,1414,513,1503,1005/963,1450/1410,1053/1129,616,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,SLE,21329,3,2128,33,4584,1,500,28541,46,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,
SQ,HYUTUC0192A,Hyundai,Tucson,1.6 TGDi 177 NLine 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,177,5500,130,5500,265,1500,4,1,6,77,85,44,10,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,205,9,2,0,EURO 6d-Temp,168,0,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,0,0,488,1478,1005/963,1450/1410,1053/1129,0,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,NLine,26165,39,2599,88,5599,73,500,34865,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,,
SQ,HYUTUC0193A,Hyundai,Tucson,1.6 TGDi 177 NLine X 5p S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,177,5500,130,5500,265,1500,4,1,6,77,85,44,10,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,205,9,2,0,EURO 6d-Temp,168,0,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,0,0,488,1478,995/969,1450/1410,1053/1129,0,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,Nline X,28077,44,2786,3,6001,26,500,37365,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,,
SQ,HYUTUC0194A,Hyundai,Tucson,1.6 TGDi 177 NLine 5p S/S 7DCT,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,177,5500,130,5500,265,1500,4,1,6,77,85,44,10,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,0,0,0,EURO 6d-Temp,157,0,Gasolina inyección directa,7,Manual Robotizada,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,0,0,488,1478,1005/963,1450/1410,1053/1129,0,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,NLine,29054,67,1403,85,6206,48,500,37165,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,,,
SQ,HYUTUC0195A,Hyundai,Tucson,1.6 TGDi 177 NLine X 5p S/S 7DCT,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Gasolina (Sin plomo),1591,177,5500,130,5500,265,1500,4,1,6,77,85,44,10,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,0,0,0,EURO 6d-Temp,157,0,Gasolina inyección directa,7,Manual Robotizada,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,62,4480,1850,1645,2670,0,0,488,1478,995/969,1450/1410,1053/1129,0,0,0,0,0,N/A,Ilimitada,5,-/-,-/-,-,-,2015,5,86,85,71,HYUTUCUF-518E1,2019,2018,-,South Korea,Nline X,31042,74,1498,28,6623,98,500,39665,,Basic price change only,Rueda emergencia,04/11/2019,,,,,,,,,,,,
SQ,PEU3T80286A,Peugeot,3008,Hybrid 1.6 225 Allure 5p S/S e-EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,5,0,Híbrido: Gasolina/Plug In,1598,225,0,165,0,0,0,4,1,6,77,85,8,10,2,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,4,0,0,0,EURO 6d-Temp,49,2,2,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Tracción integral permanente,Discos ventilados,Discos,225/55R18H,225/55R18H,No,0,4447,1841,1624,2675,0,0,0,0,915/912,1493/1484,816/0,0,0,974,0,0,N/A,Ilimitada,2,-/-,-/-,25000,1,2016,5,86,85,67,PEU3T8UF-516E1,2019,2016,-,France,Allure,35403,3,0,7480,16,216,8,43099,99,,No change - new pricelist date,Kit reparación pinchazo,01/12/2019,,,,,,,,,
SQ,PEU5T80269A,Peugeot,5008,1.2 PureTech 130 Active 5p 7plz S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,196,11,8,0,Euro 6d,115,5,4,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,56,4641,1844,1651,2840,2160,1505,780,1940,916/889,1453/1432,0/0,655,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Active,26188,16,0,5545,4,216,8,31950,,New version,Rueda emergencia,01/12/2019,,,,,,,,,,
SQ,PEU5T80270A,Peugeot,5008,1.2 PureTech 130 Active 5p 7plz S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,188,9,9,0,Euro 6d,117,5,1,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,56,4641,1844,1651,2840,2120,1385,780,1940,916/889,1453/1432,0/0,735,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Active,24369,98,0,5163,22,216,8,29750,,New version,Rueda emergencia,01/12/2019,,,,,,,,,,
SQ,PEU5T80271A,Peugeot,5008,1.5 BlueHDi 130 Active 5p 7plz S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,187,11,8,0,EURO 6d-Temp,100,4,1,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,56,4641,1844,1651,2840,2210,1505,780,1940,916/889,1453/1432,0/0,705,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Active,27179,89,0,5753,3,216,8,33149,99,,New version,Rueda emergencia,01/12/2019,,,,,,,,,
SQ,PEU5T80272A,Peugeot,5008,1.5 BlueHDi 130 Active 5p 7plz S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,191,11,1,0,EURO 6d-Temp,102,4,2,Diesel common rail,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,215/65R17H,215/65R17H,No,56,4641,1844,1651,2840,2190,1505,780,1940,916/889,1453/1432,0/0,685,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Active,25361,71,0,5371,49,216,8,30950,,New version,Rueda emergencia,01/12/2019,,,,,,,,,,
SQ,PEU5T80273A,Peugeot,5008,1.2 PureTech 130 Allure 5p 7plz S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,196,11,8,0,Euro 6d,119,5,4,Gasolina inyección directa,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,56,4641,1844,1651,2840,2160,1505,780,1940,916/889,1453/1432,0/0,655,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Allure,28130,31,0,5952,89,216,8,34300,,New version,Rueda emergencia,01/12/2019,,,,,,,,,,
SQ,PEU5T80274A,Peugeot,5008,1.2 PureTech 130 Allure 5p 7plz S/S,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Gasolina (Sin plomo),1199,130,5500,96,5500,230,1750,3,1,2,75,90,5,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Catalizador regulado,-,5,188,9,9,0,Euro 6d,120,5,2,Gasolina inyección directa,6,Manual,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,56,4641,1844,1651,2840,2120,1385,780,1940,916/889,1453/1432,0/0,735,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Allure,26312,13,0,5571,8,216,8,32100,1,,New version,Rueda emergencia,01/12/2019,,,,,,,,,
SQ,PEU5T80275A,Peugeot,5008,1.5 BlueHDi 130 Allure 5p 7plz S/S EAT8,Todo Terreno Médios,P,Todo Terreno,Activo,5,7,0,Diesel,1499,130,3750,96,3750,300,1750,4,1,5,75,84,8,0,En línea,Delantero ,Transversal,4,Turbo,Sí,Sí,Diesel filtro de partículas,-,5,187,11,8,0,EURO 6d-Temp,102,4,1,Diesel common rail,8,Automatica,Independiente,Independiente,Delantera,Discos ventilados,Discos,225/55R18H,225/55R18H,No,56,4641,1844,1651,2840,2210,1505,780,1940,916/889,1453/1432,0/0,705,0,0,0,0,N/A,Ilimitada,2,-/-,-/-,-,-,,0,0,0,0,PEU5T8UF-517E1,2019,2017,-,France,Allure,29122,4,0,6161,16,216,8,35500,,New version,Rueda emergencia,01/12/2019,,,,,,,,,,
